time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-22T01:42:49.870Z,38.151,-117.7687,0.2,1.4,ml,11,115.54,0.069,0.05,nn,nn00730781,2020-05-22T01:48:33.738Z,"48km WNW of Tonopah, Nevada",earthquake,,8.7,,,automatic,nn,nn
2020-05-22T01:39:13.070Z,38.2435,-117.7925,3.8,1.9,ml,17,93.25,0.091,0.12,nn,nn00730779,2020-05-22T01:43:53.827Z,"53km WNW of Tonopah, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-05-22T01:38:17.600Z,41.9925,-112.4526667,0.09,0.75,md,7,114,0.1144,0.14,uu,uu60389807,2020-05-22T17:30:51.490Z,"27km SW of Malad City, Idaho",earthquake,0.42,10.5,0.119,4,reviewed,uu,uu
2020-05-22T01:37:05.290Z,38.1213,-118.0722,6.8,2.4,ml,21,118.55,0.064,0.11,nn,nn00730774,2020-05-22T01:41:03.143Z,"65km SE of Hawthorne, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-22T01:36:43.430Z,38.2507,-117.7913,5.1,2.2,ml,20,99.26,0.105,0.17,nn,nn00730772,2020-05-22T01:40:54.647Z,"53km WNW of Tonopah, Nevada",earthquake,,1.7,,,automatic,nn,nn
2020-05-22T01:32:48.440Z,38.2173,-117.8032,7.6,1.8,ml,14,119.13,0.073,0.12,nn,nn00730769,2020-05-22T01:37:33.755Z,"52km WNW of Tonopah, Nevada",earthquake,,1.8,,,automatic,nn,nn
2020-05-22T01:30:38.400Z,38.1262,-118.0712,6.4,2,ml,20,117.04,0.097,0.12,nn,nn00730764,2020-05-22T01:33:54.427Z,"65km SE of Hawthorne, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-05-22T01:24:42.000Z,38.2307,-117.7922,9.2,2.6,ml,20,99.98,0.113,0.14,nn,nn00730761,2020-05-22T01:38:11.040Z,"53km WNW of Tonopah, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-05-22T01:23:09.620Z,38.2267,-117.8483,14.1,1.9,ml,18,116.74,0.065,0.21,nn,nn00730759,2020-05-22T01:26:34.213Z,"57km WNW of Tonopah, Nevada",earthquake,,1.8,,,automatic,nn,nn
2020-05-22T01:20:39.530Z,38.1393,-117.873,8.7,1.4,ml,10,131.51,0.02,0.04,nn,nn00730757,2020-05-22T01:25:13.818Z,"56km W of Tonopah, Nevada",earthquake,,2.7,,,automatic,nn,nn
2020-05-22T01:16:15.300Z,37.6368333,-119.0235,0.02,0.51,md,6,125,0.004442,0.08,nc,nc73392671,2020-05-22T18:05:03.579Z,"4km W of Mammoth Lakes, CA",earthquake,0.98,1.31,0.716,6,reviewed,nc,nc
2020-05-22T01:13:06.064Z,60.7284,-140.4374,24.3,1.3,ml,,,,0.57,ak,ak0206kiiuzy,2020-05-22T01:18:03.199Z,"132km NE of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-05-22T01:11:25.650Z,38.2052,-117.8012,1.8,1.8,ml,8,115.73,0.05,0.3,nn,nn00730755,2020-05-22T01:22:40.878Z,"52km WNW of Tonopah, Nevada",earthquake,,24,,,automatic,nn,nn
2020-05-22T01:10:32.900Z,38.1925,-117.8297,9.1,1.5,ml,14,113.29,0.048,0.17,nn,nn00730754,2020-05-22T01:22:33.884Z,"54km WNW of Tonopah, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-05-22T01:08:10.970Z,38.2247,-117.7917,6.7,1.6,ml,16,134.74,0.064,0.1,nn,nn00730751,2020-05-22T01:11:53.527Z,"52km WNW of Tonopah, Nevada",earthquake,,1,,,automatic,nn,nn
2020-05-22T01:06:17.301Z,69.217,-144.4168,0,1.5,ml,,,,0.94,ak,ak0206kihdu7,2020-05-22T01:10:40.970Z,"106km SSW of Kaktovik, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-22T01:00:12.980Z,38.2422,-117.7973,5.2,1.8,ml,13,139.67,0.087,0.14,nn,nn00730750,2020-05-22T01:09:33.612Z,"53km WNW of Tonopah, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-05-22T00:56:59.880Z,39.9476667,-111.1478333,3.38,0.88,md,10,92,0.2886,0.14,uu,uu60389802,2020-05-22T17:28:14.950Z,"38km NW of Helper, Utah",earthquake,0.66,9.95,0.183,6,reviewed,uu,uu
2020-05-22T00:55:47.990Z,38.1737,-117.894,6.5,1.6,ml,13,110.66,0.032,0.06,nn,nn00730747,2020-05-22T01:01:33.593Z,"59km WNW of Tonopah, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-05-22T00:53:51.430Z,38.1097,-118.0827,0.8,2,ml,13,145.67,0.098,0.07,nn,nn00730744,2020-05-22T00:57:13.447Z,"66km SE of Hawthorne, Nevada",earthquake,,8.7,,,automatic,nn,nn
2020-05-22T00:48:04.946Z,38.1361,-118.0783,6.6,2.4,ml,26,59.24,0.094,0.2227,nn,nn00730739,2020-05-22T09:08:19.337Z,"64km SE of Hawthorne, Nevada",earthquake,,2.1,0.38,12,reviewed,nn,nn
2020-05-22T00:44:23.750Z,38.8083344,-122.7393341,2.1,0.86,md,22,60,0.01769,0.04,nc,nc73392661,2020-05-22T01:14:05.028Z,"2km SW of Cobb, CA",earthquake,0.23,0.52,0.13,4,automatic,nc,nc
2020-05-22T00:42:30.818Z,38.22,-117.7994,7,1.8,ml,15,120.34,0.081,0.1271,nn,nn00730737,2020-05-22T09:02:03.814Z,"52km WNW of Tonopah, Nevada",earthquake,,2.4,0.25,5,reviewed,nn,nn
2020-05-22T00:39:21.649Z,38.1398,-117.8853,11.1,1.6,ml,20,84.23,0.025,0.1777,nn,nn00730735,2020-05-22T08:55:51.955Z,"58km W of Tonopah, Nevada",earthquake,,0.8,0.37,6,reviewed,nn,nn
2020-05-22T00:37:49.080Z,38.1263,-118.0645,7.9,1.8,ml,15,115.52,0.084,0.2245,nn,nn00730733,2020-05-22T08:49:39.154Z,"65km SE of Hawthorne, Nevada",earthquake,,2.3,0.52,6,reviewed,nn,nn
2020-05-22T00:32:11.176Z,38.2215,-117.7901,7.6,1.4,ml,19,91.16,0.087,0.1561,nn,nn00731137,2020-05-22T10:19:32.786Z,"51km WNW of Tonopah, Nevada",earthquake,,1.4,0.29,6,reviewed,nn,nn
2020-05-22T00:27:02.908Z,38.1651,-117.8848,10.8,2.1,ml,22,75.82,0.011,0.1929,nn,nn00730730,2020-05-22T08:40:22.473Z,"58km W of Tonopah, Nevada",earthquake,,0.7,0.16,2,reviewed,nn,nn
2020-05-22T00:24:56.900Z,38.8241653,-122.7975006,2.64,1.22,md,23,63,0.009852,0.03,nc,nc73392646,2020-05-22T02:23:03.306Z,"6km NW of The Geysers, CA",earthquake,0.23,0.49,,1,automatic,nc,nc
2020-05-22T00:22:00.961Z,38.2357,-117.7963,6.9,5.3,ml,28,46.98,0.095,0.1973,nn,nn00730721,2020-05-22T19:22:40.171Z,"53km WNW of Tonopah, Nevada",earthquake,,1.2,0.46,12,reviewed,nn,nn
2020-05-22T00:20:53.201Z,38.2367,-117.7896,6.3,2.3,ml,25,51.7,0.099,0.1835,nn,nn00730719,2020-05-22T08:23:28.825Z,"52km WNW of Tonopah, Nevada",earthquake,,1.3,0.17,11,reviewed,nn,nn
2020-05-22T00:12:05.660Z,36.0516667,-117.8818333,4.12,0.99,ml,20,91,0.04438,0.11,ci,ci39210759,2020-05-22T14:11:19.723Z,"6km E of Coso Junction, CA",earthquake,0.19,0.27,0.212,9,reviewed,ci,ci
2020-05-22T00:11:47.140Z,36.012,-117.9243333,4.18,0.35,ml,11,147,0.02784,0.15,ci,ci37445837,2020-05-22T14:15:26.234Z,"4km SSE of Coso Junction, CA",earthquake,0.34,0.38,0.116,3,reviewed,ci,ci
2020-05-22T00:10:05.100Z,35.7055,-117.5,4.87,0.46,ml,16,103,0.1227,0.11,ci,ci39210751,2020-05-22T14:07:23.412Z,"11km SW of Searles Valley, CA",earthquake,0.28,0.56,0.148,6,reviewed,ci,ci
2020-05-22T00:08:42.000Z,19.4226665,-155.6206665,-0.88,1.92,ml,22,105,0.02087,0.31,hv,hv71521892,2020-05-22T00:14:15.740Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.57,0.73,4.57,4,automatic,hv,hv
2020-05-22T00:05:02.670Z,38.1451683,-121.9163361,21.06,1.82,md,19,106,0.1419,0.35,nc,nc73392641,2020-05-22T01:56:03.135Z,"13km NNW of Pittsburg, CA",earthquake,1.87,0.68,0.43,9,automatic,nc,nc
2020-05-22T00:03:37.040Z,19.1429996,-155.4776611,34.81,1.88,md,30,249,0.01919,0.11,hv,hv71521887,2020-05-22T00:06:33.900Z,"6km S of Pahala, Hawaii",earthquake,0.71,0.7,0.05,4,automatic,hv,hv
2020-05-22T00:02:11.900Z,51.4806,-173.56,31.9,2.5,ml,,,,0.54,ak,ak0206khv3ga,2020-05-22T00:37:24.100Z,"91km SSE of Atka, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2020-05-22T00:00:03.720Z,41.4086667,-112.755,1.84,0.69,ml,12,154,0.251,0.15,uu,uu60389787,2020-05-22T14:29:19.520Z,"57km WNW of Plain City, Utah",earthquake,0.96,31.61,0.115,2,reviewed,uu,uu
2020-05-21T23:59:06.250Z,18.0116,-66.7396,6,3.59,md,24,139,0.137,0.15,pr,pr2020142018,2020-05-22T04:00:13.007Z,"0km SSE of Tallaboa, Puerto Rico",earthquake,0.33,0.18,0.12,17,reviewed,pr,pr
2020-05-21T23:58:52.010Z,38.1648,-117.9767,9.6,0.7,ml,8,165.77,0.044,0.03,nn,nn00730717,2020-05-22T00:04:32.936Z,"66km W of Tonopah, Nevada",earthquake,,7.2,,,automatic,nn,nn
2020-05-21T23:57:21.880Z,38.2128,-117.8727,18.7,2.1,ml,24,49.66,0.139,0.17,nn,nn00730714,2020-05-22T00:00:40.617Z,"58km WNW of Tonopah, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-05-21T23:57:03.740Z,19.4408333,-155.6205,-0.42,1.86,ml,23,142,0.02001,0.11,hv,hv71521882,2020-05-22T01:38:31.470Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.38,0.44,0.033,7,reviewed,hv,hv
2020-05-21T23:53:45.850Z,38.1692,-117.9877,9.9,1.2,ml,9,120.68,0.046,0.09,nn,nn00730712,2020-05-21T23:58:16.669Z,"67km W of Tonopah, Nevada",earthquake,,1,,,automatic,nn,nn
2020-05-21T23:51:13.030Z,19.3413334,-155.1855011,4.38,1.79,ml,39,76,0.04088,0.16,hv,hv71521877,2020-05-21T23:56:48.030Z,"11km SSE of Volcano, Hawaii",earthquake,0.36,1.03,0.23,8,automatic,hv,hv
2020-05-21T23:49:28.800Z,33.2281667,-116.7381667,11.34,0.68,ml,23,43,0.01894,0.18,ci,ci39210711,2020-05-21T23:53:09.243Z,"3km ESE of Lake Henshaw, CA",earthquake,0.31,0.66,0.14,14,automatic,ci,ci
2020-05-21T23:49:13.135Z,62.4992,-142.8408,5.4,1.2,ml,,,,0.46,ak,ak0206j8as51,2020-05-21T23:55:44.430Z,"93km S of Tok, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-05-21T23:48:30.130Z,17.8938,-66.8776,14,2.58,md,13,230,0.0813,0.22,pr,pr2020142019,2020-05-22T01:01:55.373Z,"9km SSE of Guanica, Puerto Rico",earthquake,0.82,0.9,0.26,10,reviewed,pr,pr
2020-05-21T23:44:53.228Z,38.1903,-117.7429,8.8,3,ml,20,71.44,0.117,0.1487,nn,nn00730707,2020-05-22T02:12:46.854Z,"51km WNW of Tonopah, Nevada",earthquake,,1.9,0.52,5,reviewed,nn,nn
2020-05-21T23:43:48.959Z,38.1859,-117.7417,9.4,2.7,ml,13,49.93,0.105,0.1562,nn,nn00730705,2020-05-22T02:12:44.656Z,"47km WNW of Tonopah, Nevada",earthquake,,1.3,0.46,8,reviewed,nn,nn
2020-05-21T23:39:12.130Z,19.4085007,-155.6248322,-0.62,1.78,md,12,108,0.006292,0.21,hv,hv71521862,2020-05-21T23:42:12.650Z,"25km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.7,0.5,0.19,7,automatic,hv,hv
2020-05-21T23:37:25.290Z,38.065,-118.091,4.6,2.4,ml,12,146.62,0.106,0.09,nn,nn00730703,2020-05-21T23:44:57.645Z,"69km SE of Hawthorne, Nevada",earthquake,,2,,,automatic,nn,nn
2020-05-21T23:36:37.980Z,35.7038333,-117.496,9.87,1.92,ml,29,63,0.1389,0.18,ci,ci39210695,2020-05-22T13:29:32.770Z,"11km SW of Searles Valley, CA",earthquake,0.31,0.9,0.115,26,reviewed,ci,ci
2020-05-21T23:35:46.942Z,44.2533,-115.0819,10,3.5,ml,,68,0.842,0.77,us,us70009mwf,2020-05-22T14:49:29.078Z,"73km WSW of Challis, Idaho",earthquake,2.9,2,0.032,130,reviewed,us,us
2020-05-21T23:32:15.280Z,36.1283333,-117.8178333,2.24,1.56,ml,19,85,0.03184,0.14,ci,ci39210671,2020-05-21T23:36:06.110Z,"15km NE of Coso Junction, CA",earthquake,0.28,0.35,0.241,23,automatic,ci,ci
2020-05-21T23:27:03.920Z,17.9561,-66.9871,10,2.64,md,21,199,0.0587,0.17,pr,pr2020142017,2020-05-22T01:02:11.389Z,"6km ESE of La Parguera, Puerto Rico",earthquake,0.38,0.53,0.36,18,reviewed,pr,pr
2020-05-21T23:26:42.760Z,19.4271667,-155.6456667,-0.9,2.23,ml,42,125,0.02968,0.24,hv,hv71521852,2020-05-22T01:10:19.670Z,"23km E of Honaunau-Napoopoo, Hawaii",earthquake,0.37,0.51,0.115,20,reviewed,hv,hv
2020-05-21T23:22:33.630Z,38.1652,-117.8532,7.1,2.3,ml,19,62.31,0.014,0.07,nn,nn00730694,2020-05-21T23:33:16.776Z,"55km WNW of Tonopah, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-05-21T23:21:17.360Z,38.1537,-117.9353,6.6,1.6,ml,11,124.53,0.037,0.07,nn,nn00730692,2020-05-21T23:24:55.391Z,"62km W of Tonopah, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-21T23:21:05.150Z,33.0155,-116.0143333,7.31,1.46,ml,27,56,0.1338,0.27,ci,ci39210647,2020-05-21T23:24:58.034Z,"18km SE of Ocotillo Wells, CA",earthquake,0.52,1.6,0.165,27,automatic,ci,ci
2020-05-21T23:20:50.200Z,38.2358,-117.763,0.2,1.1,ml,9,209.75,0.087,0.07,nn,nn00730693,2020-05-21T23:25:02.196Z,"50km WNW of Tonopah, Nevada",earthquake,,7.3,,,automatic,nn,nn
2020-05-21T23:18:48.940Z,35.5973333,-117.5363333,3.19,1.01,ml,11,113,0.1576,0.16,ci,ci39210639,2020-05-21T23:22:22.019Z,"13km ESE of Ridgecrest, CA",earthquake,0.4,1.4,0.192,11,automatic,ci,ci
2020-05-21T23:13:34.770Z,35.9243333,-117.7015,2.2,1.09,ml,14,79,0.04769,0.13,ci,ci39210623,2020-05-21T23:17:18.778Z,"18km E of Little Lake, CA",earthquake,0.21,0.38,0.122,16,automatic,ci,ci
2020-05-21T23:12:52.050Z,38.1415,-117.9587,9.8,1.1,ml,9,119.94,0.005,0.04,nn,nn00730691,2020-05-21T23:17:55.147Z,"64km W of Tonopah, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-21T23:11:19.000Z,33.2275,-116.7368333,11.3,1,ml,35,40,0.02023,0.21,ci,ci39210615,2020-05-22T13:30:35.680Z,"3km ESE of Lake Henshaw, CA",earthquake,0.28,0.68,0.147,25,reviewed,ci,ci
2020-05-21T23:09:51.510Z,38.1587,-117.9758,4,0.8,ml,9,136.18,0.026,0.09,nn,nn00730690,2020-05-21T23:14:33.776Z,"66km W of Tonopah, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-05-21T23:03:52.420Z,38.8064995,-122.7935028,1.03,0.54,md,6,92,0.002032,0.01,nc,nc73392606,2020-05-21T23:27:05.013Z,"5km NW of The Geysers, CA",earthquake,0.45,1.08,,1,automatic,nc,nc
2020-05-21T23:00:43.197Z,-4.1119,152.8625,14.88,4.7,mb,,53,0.701,0.82,us,us70009mw1,2020-05-21T23:25:44.040Z,"43km NNW of Taron, Papua New Guinea",earthquake,5.8,1.8,0.108,26,reviewed,us,us
2020-05-21T22:59:57.370Z,38.1618,-117.9438,8.5,1.5,ml,18,124.34,0.028,0.08,nn,nn00730686,2020-05-21T23:07:17.627Z,"63km W of Tonopah, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-05-21T22:57:12.090Z,35.9011667,-117.6775,2.22,1.37,ml,19,82,0.05157,0.15,ci,ci39210599,2020-05-21T23:08:07.390Z,"21km E of Little Lake, CA",earthquake,0.21,0.34,0.134,19,automatic,ci,ci
2020-05-21T22:56:50.720Z,38.1798,-117.879,5.4,1.6,ml,20,92.06,0.019,0.11,nn,nn00730683,2020-05-21T23:01:17.783Z,"58km WNW of Tonopah, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-05-21T22:55:39.769Z,61.7029,-151.2591,62,2.3,ml,,,,0.75,ak,ak0206j7qovl,2020-05-21T23:04:22.448Z,"64km W of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-05-21T22:53:17.376Z,38.1557,-117.9616,3.6,1.5,ml,13,90.28,0.017,0.3634,nn,nn00730680,2020-05-21T22:56:51.313Z,"64km W of Tonopah, Nevada",earthquake,,0.3,0.47,6,reviewed,nn,nn
2020-05-21T22:50:04.691Z,59.9475,-152.3285,6.9,1.3,ml,,,,0.53,ak,ak0206j7pjjl,2020-05-21T22:54:19.089Z,"33km NW of Anchor Point, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-05-21T22:49:57.160Z,38.1465,-117.8855,6.7,0.8,ml,8,100.07,0.01,0.06,nn,nn00730679,2020-05-21T22:54:33.509Z,"58km W of Tonopah, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-05-21T22:46:32.531Z,18.6334,146.0701,126.38,4.9,mb,,56,3.384,0.58,us,us70009mvu,2020-05-21T23:11:47.040Z,"45km ESE of Agrihan, Northern Mariana Islands",earthquake,9.6,7.4,0.029,387,reviewed,us,us
2020-05-21T22:42:16.970Z,38.1353,-117.984,11.7,1.6,ml,11,109.06,0.064,0.04,nn,nn00730677,2020-05-21T22:51:36.561Z,"66km W of Tonopah, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-05-21T22:39:12.200Z,38.1483,-117.9692,9.3,1.6,ml,23,77.7,0.024,0.11,nn,nn00730674,2020-05-21T22:43:38.836Z,"65km W of Tonopah, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-05-21T22:35:53.520Z,38.1417,-118.018,5.9,1.3,ml,11,70.64,0.051,0.1,nn,nn00730672,2020-05-21T22:40:15.186Z,"67km SE of Hawthorne, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-05-21T22:31:18.180Z,-33.567,-70.7621,86.72,4.8,mwr,,72,0.175,0.7,us,us70009mvg,2020-05-22T15:46:16.417Z,"5km NW of San Bernardo, Chile",earthquake,3.8,4.3,,,reviewed,us,guc
2020-05-21T22:31:02.360Z,38.2068,-117.7297,9.4,1.4,ml,14,123.29,0.12,0.06,nn,nn00730670,2020-05-21T22:36:55.728Z,"46km WNW of Tonopah, Nevada",earthquake,,1.8,,,automatic,nn,nn
2020-05-21T22:30:46.320Z,33.0171667,-116.0096667,8.77,1.01,ml,20,74,0.1344,0.14,ci,ci39210551,2020-05-22T00:51:50.988Z,"18km SE of Ocotillo Wells, CA",earthquake,0.29,1.07,0.14,14,reviewed,ci,ci
2020-05-21T22:26:21.550Z,38.1425,-117.9737,14.2,1.4,ml,12,104.77,0.014,0.1,nn,nn00730669,2020-05-21T22:30:56.184Z,"65km W of Tonopah, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-05-21T22:23:18.100Z,38.143,-118.0843,1,1.7,ml,16,128.92,0.165,0.09,nn,nn00730665,2020-05-21T22:26:36.936Z,"63km SE of Hawthorne, Nevada",earthquake,,9.5,,,automatic,nn,nn
2020-05-21T22:17:58.610Z,33.2438333,-116.4371667,1.74,0.75,ml,21,133,0.02952,0.23,ci,ci39210527,2020-05-21T22:21:43.111Z,"6km WSW of Borrego Springs, CA",earthquake,0.47,0.54,0.138,15,automatic,ci,ci
2020-05-21T22:17:11.610Z,38.1623,-117.9387,7.9,1.2,ml,15,121.27,0.025,0.11,nn,nn00730662,2020-05-21T22:24:16.076Z,"63km W of Tonopah, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-21T22:11:51.410Z,38.1695,-117.7793,11.7,1.9,ml,10,168.47,0.049,0.07,nn,nn00730661,2020-05-21T22:18:26.327Z,"49km WNW of Tonopah, Nevada",earthquake,,1,,,automatic,nn,nn
2020-05-21T22:11:18.490Z,38.165,-117.828,0,2.2,ml,12,93.72,0.015,0.19,nn,nn00730660,2020-05-21T22:18:17.594Z,"53km WNW of Tonopah, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-05-21T22:10:34.320Z,52.0683333,-176.1211667,5.95,-0.57,ml,4,186,0.02084,0.22,av,av70895829,2020-05-22T01:05:56.280Z,"42km ENE of Adak, Alaska",earthquake,1.29,1.51,0.146,4,reviewed,av,av
2020-05-21T22:09:58.730Z,38.0977,-117.9282,17.8,0.9,ml,8,133.92,0.037,0.11,nn,nn00730659,2020-05-21T22:13:13.629Z,"61km W of Tonopah, Nevada",earthquake,,3.5,,,automatic,nn,nn
2020-05-21T22:08:52.490Z,38.1523,-117.8892,6.8,1.1,ml,14,117.3,0.016,0.12,nn,nn00730656,2020-05-21T22:12:15.432Z,"58km W of Tonopah, Nevada",earthquake,,0.3,,,automatic,nn,nn
2020-05-21T22:08:04.710Z,18.0081,-66.803,16,2.24,md,11,165,0.083,0.32,pr,pr2020142016,2020-05-21T22:39:22.508Z,"1km SW of Guayanilla, Puerto Rico",earthquake,0.78,1.31,0.38,11,reviewed,pr,pr
2020-05-21T22:07:05.860Z,38.183,-117.8452,11.7,0.9,ml,10,158.28,0.058,0.07,nn,nn00730655,2020-05-21T22:10:33.772Z,"55km WNW of Tonopah, Nevada",earthquake,,6,,,automatic,nn,nn
2020-05-21T22:07:02.870Z,33.975,-116.299,1.88,2.35,ml,52,59,0.09744,0.16,ci,ci39210519,2020-05-21T22:17:45.490Z,"18km S of Joshua Tree, CA",earthquake,0.19,0.37,0.209,25,automatic,ci,ci
2020-05-21T22:03:55.410Z,38.1343,-118.0867,0.9,1.2,ml,9,130.46,0.095,0.03,nn,nn00730654,2020-05-21T22:08:54.800Z,"63km SE of Hawthorne, Nevada",earthquake,,7.1,,,automatic,nn,nn
2020-05-21T22:02:36.670Z,19.136,-67.7638,10,3.31,md,12,254,0.8036,0.7,pr,pr2020142015,2020-05-22T06:05:03.162Z,"91km NE of Punta Cana, Dominican Republic",earthquake,3.18,31.61,0.1,10,reviewed,pr,pr
2020-05-21T21:58:35.520Z,33.9805,-116.2913333,2.45,1.05,ml,23,161,0.1054,0.25,ci,ci39210503,2020-05-21T22:02:22.523Z,"17km S of Joshua Tree, CA",earthquake,0.53,0.63,0.252,21,automatic,ci,ci
2020-05-21T21:56:59.791Z,62.9231,-150.7973,98.7,2,ml,,,,0.65,ak,ak0206j75ijy,2020-05-21T22:08:19.953Z,"75km NNW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-05-21T21:55:24.120Z,38.8236656,-122.8541641,2.43,0.59,md,14,114,0.004414,0.02,nc,nc73392586,2020-05-21T22:39:04.668Z,"10km WNW of The Geysers, CA",earthquake,0.3,0.5,0.02,4,automatic,nc,nc
2020-05-21T21:55:17.000Z,38.1127,-118.132,3.5,1.2,ml,9,133.67,0.104,0.13,nn,nn00730652,2020-05-21T22:05:34.781Z,"62km SE of Hawthorne, Nevada",earthquake,,2.2,,,automatic,nn,nn
2020-05-21T21:55:13.430Z,33.9766667,-116.3025,1.16,1.11,ml,29,153,0.09534,0.25,ci,ci39210495,2020-05-21T21:58:49.162Z,"18km S of Joshua Tree, CA",earthquake,0.5,0.71,0.173,29,automatic,ci,ci
2020-05-21T21:55:11.571Z,66.375,-157.5216,7.7,1.3,ml,,,,1.3,ak,ak0206j7573p,2020-05-21T21:58:25.700Z,"65km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-21T21:54:23.700Z,33.228,-116.7366667,10.56,1.66,ml,53,36,0.02016,0.22,ci,ci39210479,2020-05-22T13:31:39.210Z,"3km ESE of Lake Henshaw, CA",earthquake,0.22,0.4,0.169,25,reviewed,ci,ci
2020-05-21T21:50:56.700Z,38.1592,-117.9655,12.8,1.3,ml,12,120.21,0.031,0.06,nn,nn00730650,2020-05-21T21:57:14.413Z,"65km W of Tonopah, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-05-21T21:45:31.680Z,38.1407,-117.868,3.8,1.3,ml,12,134.24,0.01,0.1,nn,nn00730649,2020-05-21T21:49:55.495Z,"56km W of Tonopah, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-21T21:40:21.860Z,38.1767,-117.7735,9.4,1.8,ml,21,68.12,0.076,0.16,nn,nn00730646,2020-05-21T21:46:57.319Z,"49km WNW of Tonopah, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-05-21T21:39:42.400Z,38.1385,-118.0203,2,0.7,ml,9,175.03,0.041,0.06,nn,nn00730647,2020-05-21T21:47:04.151Z,"68km SE of Hawthorne, Nevada",earthquake,,9.6,,,automatic,nn,nn
2020-05-21T21:37:59.840Z,38.197,-117.7843,6.3,1.9,ml,12,117.17,0.07,0.1,nn,nn00730644,2020-05-21T21:41:15.986Z,"50km WNW of Tonopah, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-05-21T21:35:48.210Z,19.3473333,-155.0195,4.31,2.93,ml,50,199,0.07588,0.15,hv,hv71521782,2020-05-21T22:26:19.967Z,"15km SW of Leilani Estates, Hawaii",earthquake,0.43,0.68,0.16,32,reviewed,hv,hv
2020-05-21T21:34:00.850Z,38.1425,-118.0007,5.3,1.4,ml,11,107.81,0.041,0.08,nn,nn00730642,2020-05-21T21:39:15.061Z,"68km W of Tonopah, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-05-21T21:32:15.370Z,38.1527,-117.9858,8,0.8,ml,13,117.12,0.029,0.04,nn,nn00730640,2020-05-21T21:35:53.836Z,"66km W of Tonopah, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-05-21T21:31:03.070Z,42.7246,-111.415,10,2.6,ml,,65,0.235,0.87,us,us70009mtq,2020-05-21T21:49:26.270Z,"17km ENE of Soda Springs, Idaho",earthquake,2.1,2,0.042,41,reviewed,us,us
2020-05-21T21:25:22.710Z,38.2312,-117.7157,1.7,1.3,ml,11,170.29,0.123,0.08,nn,nn00730638,2020-05-21T21:28:55.647Z,"46km WNW of Tonopah, Nevada",earthquake,,9.4,,,automatic,nn,nn
2020-05-21T21:16:47.640Z,38.201,-117.8097,3.1,1.2,ml,12,149.27,0.048,0.16,nn,nn00730636,2020-05-21T21:27:14.956Z,"52km WNW of Tonopah, Nevada",earthquake,,2.2,,,automatic,nn,nn
2020-05-21T21:14:39.080Z,38.2198,-117.7637,2.7,1.7,ml,15,140.37,0.13,0.17,nn,nn00730634,2020-05-21T21:18:16.526Z,"49km WNW of Tonopah, Nevada",earthquake,,2.4,,,automatic,nn,nn
2020-05-21T21:12:24.120Z,38.1195,-118.089,1.2,1.7,ml,16,116.01,0.098,0.06,nn,nn00730631,2020-05-21T21:15:58.479Z,"64km SE of Hawthorne, Nevada",earthquake,,4.6,,,automatic,nn,nn
